manifest,subject,content_type,item_id,file_path,lesson,tags,status
current-content,biology-2,question,biology-2-plant-diversity-and-evolution-0009,content/biology-2/questions/biology-2-plant-diversity-and-evolution-0009.json,plant-diversity-and-evolution,cuticle|stomata|tradeoff,MATCHED
current-content,biology-2,question,biology-2-plant-diversity-and-evolution-0010,content/biology-2/questions/biology-2-plant-diversity-and-evolution-0010.json,plant-diversity-and-evolution,sporophyte|dominance|trend,MATCHED
current-content,biology-2,question,biology-2-plant-diversity-and-evolution-0011,content/biology-2/questions/biology-2-plant-diversity-and-evolution-0011.json,plant-diversity-and-evolution,swimming|sperm|need|water,MATCHED
current-content,biology-2,question,biology-2-plant-diversity-and-evolution-0012,content/biology-2/questions/biology-2-plant-diversity-and-evolution-0012.json,plant-diversity-and-evolution,angiosperm|dominant|generation,MATCHED
current-content,biology-2,question,biology-2-plant-structure-and-physiology-0001,content/biology-2/questions/biology-2-plant-structure-and-physiology-0001.json,plant-structure-and-physiology,plant|tissue|systems,MATCHED
current-content,biology-2,question,biology-2-plant-structure-and-physiology-0002,content/biology-2/questions/biology-2-plant-structure-and-physiology-0002.json,plant-structure-and-physiology,root|hairs|endodermis,MATCHED
current-content,biology-2,question,biology-2-plant-structure-and-physiology-0003,content/biology-2/questions/biology-2-plant-structure-and-physiology-0003.json,plant-structure-and-physiology,meristems|nodes|internodes,MATCHED
current-content,biology-2,question,biology-2-plant-structure-and-physiology-0004,content/biology-2/questions/biology-2-plant-structure-and-physiology-0004.json,plant-structure-and-physiology,cohesion|tension|xylem,MATCHED
current-content,biology-2,question,biology-2-plant-structure-and-physiology-0005,content/biology-2/questions/biology-2-plant-structure-and-physiology-0005.json,plant-structure-and-physiology,guard|cells|stomata,MATCHED
current-content,biology-2,question,biology-2-plant-structure-and-physiology-0006,content/biology-2/questions/biology-2-plant-structure-and-physiology-0006.json,plant-structure-and-physiology,water|potential|wilting,MATCHED
current-content,biology-2,question,biology-2-plant-structure-and-physiology-0007,content/biology-2/questions/biology-2-plant-structure-and-physiology-0007.json,plant-structure-and-physiology,phloem|pressure|flow,MATCHED
current-content,biology-2,question,biology-2-plant-structure-and-physiology-0008,content/biology-2/questions/biology-2-plant-structure-and-physiology-0008.json,plant-structure-and-physiology,nitrogen|fixation|legumes,MATCHED
current-content,biology-2,question,biology-2-plant-structure-and-physiology-0009,content/biology-2/questions/biology-2-plant-structure-and-physiology-0009.json,plant-structure-and-physiology,auxin|phototropism,MATCHED
current-content,biology-2,question,biology-2-plant-structure-and-physiology-0010,content/biology-2/questions/biology-2-plant-structure-and-physiology-0010.json,plant-structure-and-physiology,gravitropism,MATCHED
current-content,biology-2,question,biology-2-plant-structure-and-physiology-0011,content/biology-2/questions/biology-2-plant-structure-and-physiology-0011.json,plant-structure-and-physiology,ethylene|fruit|ripening,MATCHED
current-content,biology-2,question,biology-2-plant-structure-and-physiology-0012,content/biology-2/questions/biology-2-plant-structure-and-physiology-0012.json,plant-structure-and-physiology,photoperiodism|phytochrome,MATCHED
current-content,biology-2,question,biology-2-animal-diversity-0001,content/biology-2/questions/biology-2-animal-diversity-0001.json,animal-diversity,cnidarian|body|plan,MATCHED
current-content,biology-2,question,biology-2-animal-diversity-0002,content/biology-2/questions/biology-2-animal-diversity-0002.json,animal-diversity,pseudocoelomate|body|cavity,MATCHED
current-content,biology-2,question,biology-2-animal-diversity-0003,content/biology-2/questions/biology-2-animal-diversity-0003.json,animal-diversity,flatworm|germ|layers,MATCHED
current-content,biology-2,question,biology-2-animal-diversity-0004,content/biology-2/questions/biology-2-animal-diversity-0004.json,animal-diversity,deuterostome|groups,MATCHED
current-content,biology-2,question,biology-2-animal-diversity-0005,content/biology-2/questions/biology-2-animal-diversity-0005.json,animal-diversity,arthropod|body|plan,MATCHED
current-content,biology-2,question,biology-2-animal-diversity-0006,content/biology-2/questions/biology-2-animal-diversity-0006.json,animal-diversity,sponges|tissues,MATCHED
current-content,biology-2,question,biology-2-animal-diversity-0007,content/biology-2/questions/biology-2-animal-diversity-0007.json,animal-diversity,chordate|defining|features,MATCHED
current-content,biology-2,question,biology-2-animal-diversity-0008,content/biology-2/questions/biology-2-animal-diversity-0008.json,animal-diversity,notochord|fate,MATCHED
current-content,biology-2,question,biology-2-animal-diversity-0009,content/biology-2/questions/biology-2-animal-diversity-0009.json,animal-diversity,amniotic|egg|adaptation,MATCHED
current-content,biology-2,question,biology-2-animal-diversity-0010,content/biology-2/questions/biology-2-animal-diversity-0010.json,animal-diversity,jaws|fishes,MATCHED
current-content,biology-2,question,biology-2-animal-diversity-0011,content/biology-2/questions/biology-2-animal-diversity-0011.json,animal-diversity,feathers|flight,MATCHED
current-content,biology-2,question,biology-2-animal-diversity-0012,content/biology-2/questions/biology-2-animal-diversity-0012.json,animal-diversity,mammal|defining|trait,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-i-0001,content/biology-2/questions/biology-2-animal-physiology-i-0001.json,animal-physiology-i,open|versus|closed|circulation,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-i-0002,content/biology-2/questions/biology-2-animal-physiology-i-0002.json,animal-physiology-i,single|circulation|fish,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-i-0003,content/biology-2/questions/biology-2-animal-physiology-i-0003.json,animal-physiology-i,path|blood|through|heart,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-i-0004,content/biology-2/questions/biology-2-animal-physiology-i-0004.json,animal-physiology-i,path|air|alveoli,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-i-0005,content/biology-2/questions/biology-2-animal-physiology-i-0005.json,animal-physiology-i,carbon|dioxide|transport|blood,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-i-0006,content/biology-2/questions/biology-2-animal-physiology-i-0006.json,animal-physiology-i,breathing|mechanics|during|inhalation,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-i-0007,content/biology-2/questions/biology-2-animal-physiology-i-0007.json,animal-physiology-i,mechanical|versus|chemical|digestion,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-i-0008,content/biology-2/questions/biology-2-animal-physiology-i-0008.json,animal-physiology-i,role|bile|fat|digestion,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-i-0009,content/biology-2/questions/biology-2-animal-physiology-i-0009.json,animal-physiology-i,villi|absorption,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-i-0010,content/biology-2/questions/biology-2-animal-physiology-i-0010.json,animal-physiology-i,path|filtrate|through|nephron,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-i-0011,content/biology-2/questions/biology-2-animal-physiology-i-0011.json,animal-physiology-i,nitrogenous|waste|types,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-i-0012,content/biology-2/questions/biology-2-animal-physiology-i-0012.json,animal-physiology-i,adh|water|reabsorption,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-ii-0001,content/biology-2/questions/biology-2-animal-physiology-ii-0001.json,animal-physiology-ii,neuron|structure|signal|direction,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-ii-0002,content/biology-2/questions/biology-2-animal-physiology-ii-0002.json,animal-physiology-ii,maintaining|resting|membrane|potential,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-ii-0003,content/biology-2/questions/biology-2-animal-physiology-ii-0003.json,animal-physiology-ii,what|happens|at|threshold,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-ii-0004,content/biology-2/questions/biology-2-animal-physiology-ii-0004.json,animal-physiology-ii,how|action|potentials|propagate,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-ii-0005,content/biology-2/questions/biology-2-animal-physiology-ii-0005.json,animal-physiology-ii,clearing|synaptic|cleft,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-ii-0006,content/biology-2/questions/biology-2-animal-physiology-ii-0006.json,animal-physiology-ii,excitatory|inhibitory|signals,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-ii-0007,content/biology-2/questions/biology-2-animal-physiology-ii-0007.json,animal-physiology-ii,somatic|autonomic|control,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-ii-0008,content/biology-2/questions/biology-2-animal-physiology-ii-0008.json,animal-physiology-ii,brain|region|functions,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-ii-0009,content/biology-2/questions/biology-2-animal-physiology-ii-0009.json,animal-physiology-ii,peptide|steroid|hormone|signaling,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-ii-0010,content/biology-2/questions/biology-2-animal-physiology-ii-0010.json,animal-physiology-ii,insulin|glucagon|feedback,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-ii-0011,content/biology-2/questions/biology-2-animal-physiology-ii-0011.json,animal-physiology-ii,how|antibodies|neutralize|pathogens,MATCHED
current-content,biology-2,question,biology-2-animal-physiology-ii-0012,content/biology-2/questions/biology-2-animal-physiology-ii-0012.json,animal-physiology-ii,vaccination|memory|cells,MATCHED
current-content,biology-2,question,biology-2-reproduction-and-development-0001,content/biology-2/questions/biology-2-reproduction-and-development-0001.json,reproduction-and-development,what|asexual|reproduction|loses,MATCHED
current-content,biology-2,question,biology-2-reproduction-and-development-0002,content/biology-2/questions/biology-2-reproduction-and-development-0002.json,reproduction-and-development,parthenogenesis|bees,MATCHED
current-content,biology-2,question,biology-2-reproduction-and-development-0003,content/biology-2/questions/biology-2-reproduction-and-development-0003.json,reproduction-and-development,budding|versus|fragmentation,MATCHED
current-content,biology-2,question,biology-2-reproduction-and-development-0004,content/biology-2/questions/biology-2-reproduction-and-development-0004.json,reproduction-and-development,spermatogenesis|versus|oogenesis,MATCHED
current-content,biology-2,question,biology-2-reproduction-and-development-0005,content/biology-2/questions/biology-2-reproduction-and-development-0005.json,reproduction-and-development,when|external|fertilization|wins,MATCHED
current-content,biology-2,question,biology-2-reproduction-and-development-0006,content/biology-2/questions/biology-2-reproduction-and-development-0006.json,reproduction-and-development,what|happens|during|cleavage,MATCHED
current-content,biology-2,question,biology-2-reproduction-and-development-0007,content/biology-2/questions/biology-2-reproduction-and-development-0007.json,reproduction-and-development,germ|layer|that|makes|muscle,MATCHED
current-content,biology-2,question,biology-2-reproduction-and-development-0008,content/biology-2/questions/biology-2-reproduction-and-development-0008.json,reproduction-and-development,tracing|cells|their|germ|layer,MATCHED
current-content,biology-2,question,biology-2-reproduction-and-development-0009,content/biology-2/questions/biology-2-reproduction-and-development-0009.json,reproduction-and-development,when|neural|tube|fails|close,MATCHED
current-content,biology-2,question,biology-2-reproduction-and-development-0010,content/biology-2/questions/biology-2-reproduction-and-development-0010.json,reproduction-and-development,spemann|organizer|experiment,MATCHED
current-content,biology-2,question,biology-2-reproduction-and-development-0011,content/biology-2/questions/biology-2-reproduction-and-development-0011.json,reproduction-and-development,what|amnion|surrounds,MATCHED
current-content,biology-2,question,biology-2-reproduction-and-development-0012,content/biology-2/questions/biology-2-reproduction-and-development-0012.json,reproduction-and-development,placenta|takes|over,MATCHED
current-content,biology-2,question,biology-2-population-and-community-ecology-0001,content/biology-2/questions/biology-2-population-and-community-ecology-0001.json,population-and-community-ecology,survivorship|curves,MATCHED
current-content,biology-2,question,biology-2-population-and-community-ecology-0002,content/biology-2/questions/biology-2-population-and-community-ecology-0002.json,population-and-community-ecology,exponential|growth|calculation,MATCHED
current-content,biology-2,question,biology-2-population-and-community-ecology-0003,content/biology-2/questions/biology-2-population-and-community-ecology-0003.json,population-and-community-ecology,logistic|growth|calculation,MATCHED
current-content,biology-2,question,biology-2-population-and-community-ecology-0004,content/biology-2/questions/biology-2-population-and-community-ecology-0004.json,population-and-community-ecology,population|at|carrying|capacity,MATCHED
current-content,biology-2,question,biology-2-population-and-community-ecology-0005,content/biology-2/questions/biology-2-population-and-community-ecology-0005.json,population-and-community-ecology,density|dependent|factors,MATCHED
current-content,biology-2,question,biology-2-population-and-community-ecology-0006,content/biology-2/questions/biology-2-population-and-community-ecology-0006.json,population-and-community-ecology,selected|species,MATCHED
current-content,biology-2,question,biology-2-population-and-community-ecology-0007,content/biology-2/questions/biology-2-population-and-community-ecology-0007.json,population-and-community-ecology,age|structure|prediction,MATCHED
current-content,biology-2,question,biology-2-population-and-community-ecology-0008,content/biology-2/questions/biology-2-population-and-community-ecology-0008.json,population-and-community-ecology,resource|partitioning,MATCHED
current-content,biology-2,question,biology-2-population-and-community-ecology-0009,content/biology-2/questions/biology-2-population-and-community-ecology-0009.json,population-and-community-ecology,fundamental|versus|realized|niche,MATCHED
current-content,biology-2,question,biology-2-population-and-community-ecology-0010,content/biology-2/questions/biology-2-population-and-community-ecology-0010.json,population-and-community-ecology,predator|defense|mimicry,MATCHED
current-content,biology-2,question,biology-2-population-and-community-ecology-0011,content/biology-2/questions/biology-2-population-and-community-ecology-0011.json,population-and-community-ecology,commensalism|example,MATCHED
current-content,biology-2,question,biology-2-population-and-community-ecology-0012,content/biology-2/questions/biology-2-population-and-community-ecology-0012.json,population-and-community-ecology,secondary|succession,MATCHED
current-content,biology-2,question,biology-2-ecosystem-and-conservation-ecology-0001,content/biology-2/questions/biology-2-ecosystem-and-conservation-ecology-0001.json,ecosystem-and-conservation-ecology,gross|net|primary|productivity,MATCHED
current-content,biology-2,question,biology-2-ecosystem-and-conservation-ecology-0002,content/biology-2/questions/biology-2-ecosystem-and-conservation-ecology-0002.json,ecosystem-and-conservation-ecology,10|percent|rule|grassland,MATCHED
current-content,biology-2,question,biology-2-ecosystem-and-conservation-ecology-0003,content/biology-2/questions/biology-2-ecosystem-and-conservation-ecology-0003.json,ecosystem-and-conservation-ecology,why|biomass|pyramids|narrow,MATCHED
current-content,biology-2,question,biology-2-ecosystem-and-conservation-ecology-0004,content/biology-2/questions/biology-2-ecosystem-and-conservation-ecology-0004.json,ecosystem-and-conservation-ecology,denitrification|closes|nitrogen|cycle,MATCHED
current-content,biology-2,question,biology-2-ecosystem-and-conservation-ecology-0005,content/biology-2/questions/biology-2-ecosystem-and-conservation-ecology-0005.json,ecosystem-and-conservation-ecology,largest|carbon|reservoir|on|earth,MATCHED
current-content,biology-2,question,biology-2-ecosystem-and-conservation-ecology-0006,content/biology-2/questions/biology-2-ecosystem-and-conservation-ecology-0006.json,ecosystem-and-conservation-ecology,phosphorus|cycle|without|gaseous|phase,MATCHED
current-content,biology-2,question,biology-2-ecosystem-and-conservation-ecology-0007,content/biology-2/questions/biology-2-ecosystem-and-conservation-ecology-0007.json,ecosystem-and-conservation-ecology,water|cycle|at|work,MATCHED
current-content,biology-2,question,biology-2-ecosystem-and-conservation-ecology-0008,content/biology-2/questions/biology-2-ecosystem-and-conservation-ecology-0008.json,ecosystem-and-conservation-ecology,tropical|rainforest|climate|canopy,MATCHED
current-content,biology-2,question,biology-2-ecosystem-and-conservation-ecology-0009,content/biology-2/questions/biology-2-ecosystem-and-conservation-ecology-0009.json,ecosystem-and-conservation-ecology,tundra|permafrost|vegetation,MATCHED
current-content,biology-2,question,biology-2-ecosystem-and-conservation-ecology-0010,content/biology-2/questions/biology-2-ecosystem-and-conservation-ecology-0010.json,ecosystem-and-conservation-ecology,estuaries|where|rivers|meet|sea,MATCHED
current-content,biology-2,question,biology-2-ecosystem-and-conservation-ecology-0011,content/biology-2/questions/biology-2-ecosystem-and-conservation-ecology-0011.json,ecosystem-and-conservation-ecology,invasive|fish|lake,MATCHED
current-content,biology-2,question,biology-2-ecosystem-and-conservation-ecology-0012,content/biology-2/questions/biology-2-ecosystem-and-conservation-ecology-0012.json,ecosystem-and-conservation-ecology,seed|banks|as|ex|situ|conservation,MATCHED
current-content,organic-chemistry-1,subject-summary,organic-chemistry-1,,,lessons=1|notes=0|questions=12|assets=0|tags=47,MATCHED
current-content,organic-chemistry-1,lesson,organic-chemistry-1-organic-chemistry-and-functional-groups,,organic-chemistry-and-functional-groups,,MATCHED
current-content,organic-chemistry-1,question,organic-chemistry-1-organic-chemistry-and-functional-groups-q01,content/organic-chemistry-1/questions/organic-chemistry-1-organic-chemistry-and-functional-groups-q01.json,organic-chemistry-and-functional-groups,functional groups|carboxylic acid|carbonyl|hydroxyl,MATCHED
current-content,organic-chemistry-1,question,organic-chemistry-1-organic-chemistry-and-functional-groups-q02,content/organic-chemistry-1/questions/organic-chemistry-1-organic-chemistry-and-functional-groups-q02.json,organic-chemistry-and-functional-groups,alkanes|saturated hydrocarbons|general formula CnH2n+2|hydrocarbon classes,MATCHED
current-content,organic-chemistry-1,question,organic-chemistry-1-organic-chemistry-and-functional-groups-q03,content/organic-chemistry-1/questions/organic-chemistry-1-organic-chemistry-and-functional-groups-q03.json,organic-chemistry-and-functional-groups,structural isomers|molecular formula|organic nomenclature|homologous series,MATCHED
current-content,organic-chemistry-1,question,organic-chemistry-1-organic-chemistry-and-functional-groups-q04,content/organic-chemistry-1/questions/organic-chemistry-1-organic-chemistry-and-functional-groups-q04.json,organic-chemistry-and-functional-groups,carboxylic acid acidity|resonance stabilization|conjugate base stability|pKa comparison,MATCHED
current-content,organic-chemistry-1,question,organic-chemistry-1-organic-chemistry-and-functional-groups-q05,content/organic-chemistry-1/questions/organic-chemistry-1-organic-chemistry-and-functional-groups-q05.json,organic-chemistry-and-functional-groups,hydrogen bonding|intermolecular forces|alcohols versus alkanes|boiling point,MATCHED
current-content,organic-chemistry-1,question,organic-chemistry-1-organic-chemistry-and-functional-groups-q06,content/organic-chemistry-1/questions/organic-chemistry-1-organic-chemistry-and-functional-groups-q06.json,organic-chemistry-and-functional-groups,amines as bases|protonation|Henderson-Hasselbalch|solubility of salts,MATCHED
current-content,organic-chemistry-1,question,organic-chemistry-1-organic-chemistry-and-functional-groups-q07,content/organic-chemistry-1/questions/organic-chemistry-1-organic-chemistry-and-functional-groups-q07.json,organic-chemistry-and-functional-groups,esters|condensation reaction|hydrolysis|dehydration synthesis,MATCHED
current-content,organic-chemistry-1,question,organic-chemistry-1-organic-chemistry-and-functional-groups-q08,content/organic-chemistry-1/questions/organic-chemistry-1-organic-chemistry-and-functional-groups-q08.json,organic-chemistry-and-functional-groups,functional group identification|hydroxyl|carboxyl|condensed structural formulas,MATCHED
current-content,organic-chemistry-1,question,organic-chemistry-1-organic-chemistry-and-functional-groups-q09,content/organic-chemistry-1/questions/organic-chemistry-1-organic-chemistry-and-functional-groups-q09.json,organic-chemistry-and-functional-groups,amide bond|peptide bond|condensation|amino acids,MATCHED
current-content,organic-chemistry-1,question,organic-chemistry-1-organic-chemistry-and-functional-groups-q10,content/organic-chemistry-1/questions/organic-chemistry-1-organic-chemistry-and-functional-groups-q10.json,organic-chemistry-and-functional-groups,solubility prediction|polarity|hydrophobic effect|alcohols,MATCHED
current-content,organic-chemistry-1,question,organic-chemistry-1-organic-chemistry-and-functional-groups-q11,content/organic-chemistry-1/questions/organic-chemistry-1-organic-chemistry-and-functional-groups-q11.json,organic-chemistry-and-functional-groups,alcohol oxidation|primary versus secondary versus tertiary alcohols|ketones versus aldehydes|carbinol carbon,MATCHED
current-content,organic-chemistry-1,question,organic-chemistry-1-organic-chemistry-and-functional-groups-q12,content/organic-chemistry-1/questions/organic-chemistry-1-organic-chemistry-and-functional-groups-q12.json,organic-chemistry-and-functional-groups,degrees of unsaturation|molecular formula analysis|rings and pi bonds|isomer possibilities,MATCHED
current-content,organic-chemistry-2,subject-summary,organic-chemistry-2,,,lessons=0|notes=0|questions=0|assets=0|tags=0,MATCHED
current-content,chemistry-1,subject-summary,chemistry-1,,,lessons=5|notes=0|questions=60|assets=0|tags=173,MATCHED
current-content,chemistry-1,lesson,chemistry-1-atomic-structure-and-the-periodic-table,,atomic-structure-and-the-periodic-table,,MATCHED
current-content,chemistry-1,lesson,chemistry-1-ions-and-electrolytes,,ions-and-electrolytes,,MATCHED
current-content,chemistry-1,lesson,chemistry-1-ionic-and-covalent-bonding,,ionic-and-covalent-bonding,,MATCHED
current-content,chemistry-1,lesson,chemistry-1-polarity-and-intermolecular-forces,,polarity-and-intermolecular-forces,,MATCHED
current-content,chemistry-1,lesson,chemistry-1-chemical-reactions-and-equations,,chemical-reactions-and-equations,,MATCHED
current-content,chemistry-1,question,chemistry-1-atomic-structure-and-the-periodic-table-q01,content/chemistry-1/questions/chemistry-1-atomic-structure-and-the-periodic-table-q01.json,atomic-structure-and-the-periodic-table,mass number|atomic number|subatomic particles,MATCHED
current-content,chemistry-1,question,chemistry-1-atomic-structure-and-the-periodic-table-q02,content/chemistry-1/questions/chemistry-1-atomic-structure-and-the-periodic-table-q02.json,atomic-structure-and-the-periodic-table,isotopes|neutron number|elemental identity,MATCHED
current-content,chemistry-1,question,chemistry-1-atomic-structure-and-the-periodic-table-q03,content/chemistry-1/questions/chemistry-1-atomic-structure-and-the-periodic-table-q03.json,atomic-structure-and-the-periodic-table,groups|valence electrons|periodic trends|reactivity,MATCHED
current-content,chemistry-1,question,chemistry-1-atomic-structure-and-the-periodic-table-q04,content/chemistry-1/questions/chemistry-1-atomic-structure-and-the-periodic-table-q04.json,atomic-structure-and-the-periodic-table,subatomic particle masses|nuclear structure|atomic mass unit|atomic model,MATCHED
current-content,chemistry-1,question,chemistry-1-atomic-structure-and-the-periodic-table-q05,content/chemistry-1/questions/chemistry-1-atomic-structure-and-the-periodic-table-q05.json,atomic-structure-and-the-periodic-table,principal energy levels|electron capacity|2n^2 rule|orbitals|orbital filling order vs. period length,MATCHED
current-content,chemistry-1,question,chemistry-1-atomic-structure-and-the-periodic-table-q06,content/chemistry-1/questions/chemistry-1-atomic-structure-and-the-periodic-table-q06.json,atomic-structure-and-the-periodic-table,atomic radius|effective nuclear charge|periodic trends|shielding,MATCHED
current-content,chemistry-1,question,chemistry-1-atomic-structure-and-the-periodic-table-q07,content/chemistry-1/questions/chemistry-1-atomic-structure-and-the-periodic-table-q07.json,atomic-structure-and-the-periodic-table,ion formation|cations|charge balance|electron loss,MATCHED
current-content,chemistry-1,question,chemistry-1-atomic-structure-and-the-periodic-table-q08,content/chemistry-1/questions/chemistry-1-atomic-structure-and-the-periodic-table-q08.json,atomic-structure-and-the-periodic-table,isotope notation|neutron calculation|ionic charge|electron count,MATCHED
current-content,chemistry-1,question,chemistry-1-atomic-structure-and-the-periodic-table-q09,content/chemistry-1/questions/chemistry-1-atomic-structure-and-the-periodic-table-q09.json,atomic-structure-and-the-periodic-table,electron configuration|periodic placement|ion prediction|alkaline earth metals,MATCHED
current-content,chemistry-1,question,chemistry-1-atomic-structure-and-the-periodic-table-q10,content/chemistry-1/questions/chemistry-1-atomic-structure-and-the-periodic-table-q10.json,atomic-structure-and-the-periodic-table,weighted average atomic mass|percent abundance|data interpretation|isotopes,MATCHED
current-content,chemistry-1,question,chemistry-1-atomic-structure-and-the-periodic-table-q11,content/chemistry-1/questions/chemistry-1-atomic-structure-and-the-periodic-table-q11.json,atomic-structure-and-the-periodic-table,ionization energy|shielding|effective nuclear charge|group trends,MATCHED
current-content,chemistry-1,question,chemistry-1-atomic-structure-and-the-periodic-table-q12,content/chemistry-1/questions/chemistry-1-atomic-structure-and-the-periodic-table-q12.json,atomic-structure-and-the-periodic-table,isotopes|nuclear stability|chemical versus nuclear properties|elemental identity,MATCHED
current-content,chemistry-1,question,chemistry-1-ions-and-electrolytes-q01,content/chemistry-1/questions/chemistry-1-ions-and-electrolytes-q01.json,ions-and-electrolytes,cation formation|charge = protons minus electrons|ion terminology,MATCHED
current-content,chemistry-1,question,chemistry-1-ions-and-electrolytes-q02,content/chemistry-1/questions/chemistry-1-ions-and-electrolytes-q02.json,ions-and-electrolytes,strong electrolytes|dissociation stoichiometry|conductivity,MATCHED
current-content,chemistry-1,question,chemistry-1-ions-and-electrolytes-q03,content/chemistry-1/questions/chemistry-1-ions-and-electrolytes-q03.json,ions-and-electrolytes,principal extracellular cation|serum reference intervals|midpoint of a range,MATCHED
current-content,chemistry-1,question,chemistry-1-ions-and-electrolytes-q04,content/chemistry-1/questions/chemistry-1-ions-and-electrolytes-q04.json,ions-and-electrolytes,ionic conduction|hydration of ions|percent w/v to g/L,MATCHED
current-content,chemistry-1,question,chemistry-1-ions-and-electrolytes-q05,content/chemistry-1/questions/chemistry-1-ions-and-electrolytes-q05.json,ions-and-electrolytes,electrolyte vs nonelectrolyte|dissociation particle count|colligative particle counting,MATCHED
current-content,chemistry-1,question,chemistry-1-ions-and-electrolytes-q06,content/chemistry-1/questions/chemistry-1-ions-and-electrolytes-q06.json,ions-and-electrolytes,concentration and conductivity|molarity|strong electrolyte behavior,MATCHED
current-content,chemistry-1,question,chemistry-1-ions-and-electrolytes-q07,content/chemistry-1/questions/chemistry-1-ions-and-electrolytes-q07.json,ions-and-electrolytes,milliequivalents vs millimoles|ionic valence|charge-based units,MATCHED
current-content,chemistry-1,question,chemistry-1-ions-and-electrolytes-q08,content/chemistry-1/questions/chemistry-1-ions-and-electrolytes-q08.json,ions-and-electrolytes,mol/L to mEq/L conversion|monovalent ions|metric prefix conversion,MATCHED
current-content,chemistry-1,question,chemistry-1-ions-and-electrolytes-q09,content/chemistry-1/questions/chemistry-1-ions-and-electrolytes-q09.json,ions-and-electrolytes,valence weighting of charge|divalent vs monovalent cations|comparing mEq/L contributions,MATCHED
current-content,chemistry-1,question,chemistry-1-ions-and-electrolytes-q10,content/chemistry-1/questions/chemistry-1-ions-and-electrolytes-q10.json,ions-and-electrolytes,anion gap|electroneutrality|unmeasured anions,MATCHED
current-content,chemistry-1,question,chemistry-1-ions-and-electrolytes-q11,content/chemistry-1/questions/chemistry-1-ions-and-electrolytes-q11.json,ions-and-electrolytes,osmolarity vs molarity|dissociation factor|particle count vs charge,MATCHED
current-content,chemistry-1,question,chemistry-1-ions-and-electrolytes-q12,content/chemistry-1/questions/chemistry-1-ions-and-electrolytes-q12.json,ions-and-electrolytes,electroneutrality|valence weighting|charge balance calculation,MATCHED
current-content,chemistry-1,question,chemistry-1-ionic-and-covalent-bonding-q01,content/chemistry-1/questions/chemistry-1-ionic-and-covalent-bonding-q01.json,ionic-and-covalent-bonding,ionic bonding|electron transfer|ion charge|electrostatic attraction,MATCHED
current-content,chemistry-1,question,chemistry-1-ionic-and-covalent-bonding-q02,content/chemistry-1/questions/chemistry-1-ionic-and-covalent-bonding-q02.json,ionic-and-covalent-bonding,covalent bonding|shared electron pair|bond definitions,MATCHED
current-content,chemistry-1,question,chemistry-1-ionic-and-covalent-bonding-q03,content/chemistry-1/questions/chemistry-1-ionic-and-covalent-bonding-q03.json,ionic-and-covalent-bonding,classifying compounds|ionic versus molecular|formula units,MATCHED
current-content,chemistry-1,question,chemistry-1-ionic-and-covalent-bonding-q04,content/chemistry-1/questions/chemistry-1-ionic-and-covalent-bonding-q04.json,ionic-and-covalent-bonding,lattice energy|melting point trends|intermolecular versus intramolecular forces,MATCHED
current-content,chemistry-1,question,chemistry-1-ionic-and-covalent-bonding-q05,content/chemistry-1/questions/chemistry-1-ionic-and-covalent-bonding-q05.json,ionic-and-covalent-bonding,electronegativity difference|polar covalent bonds|partial charges,MATCHED
current-content,chemistry-1,question,chemistry-1-ionic-and-covalent-bonding-q06,content/chemistry-1/questions/chemistry-1-ionic-and-covalent-bonding-q06.json,ionic-and-covalent-bonding,octet rule|valence electrons|predicting number of covalent bonds|lone pairs,MATCHED
current-content,chemistry-1,question,chemistry-1-ionic-and-covalent-bonding-q07,content/chemistry-1/questions/chemistry-1-ionic-and-covalent-bonding-q07.json,ionic-and-covalent-bonding,electrolytes|ion mobility|dissociation|conductivity,MATCHED
current-content,chemistry-1,question,chemistry-1-ionic-and-covalent-bonding-q08,content/chemistry-1/questions/chemistry-1-ionic-and-covalent-bonding-q08.json,ionic-and-covalent-bonding,bond dipoles versus molecular dipole|molecular geometry|multiple bonds,MATCHED
